厌	人	宅	竟日
盘	日	儿童	随手
江上	玉	曾	家
春	三月	深	江南
名	最	人	问
拥	山	吹	年年
曹	曲	酒	安
夕	落日	愁	路
鬼	轻	人	身
花	成	心	横
重	犹自	平生	声
风光	傍	江上	天下
花	横斜	郎	谢
移	梦回	观	诗
杜鹃	年	诗	无人
小楼	间	明月	溪山
生	骨	虚	当时
送	犹	语	闻
新	旧	须	喜
春	新	从今	灵
日	家	浑	爱
青	大小	须	惜
犹	年	报	令
贪	小	转	先生
竹	寒	客	山
情	意	岁	行
斗	石	生	醒
世间	人	量	须
人	终日	舟	问
苦	无端	相逢	酒
春	人	花	贫
前	船	柳	夜雨
鬓	风流	人	春
秋水	声	青山	忽
桃花	多情	红	无人
新	烟	好事	教
月	春风	梅花	不许
游	闻	身	愁
明	生	艳	夜夜
世情	空城	百年	春风
月	吹	暗	黄金
眠	衣	细	春
阆苑	人间	嫌	梅
水	招	远	坐
书	眼	意	头
间	白玉	第一	王
闲	名	土	犹自
岁	侵	令	吟
春	风雨	舞	斜
犹	声	阁	家
雪里	寒	浅	尚
远	贫	闻	风雪
笼	寒	当年	菊花
棹	暮	避	使
栽竹	爱	酒	鱼
发	高	愿	小
古	白云	意	通
山	醉	杨柳	啼
浴	清	衲僧	马
五千	云	使	君王
爱	藩篱	春	复
新	接	人	月
行	清明	人	月明
人	清风	坐	身
昔	旧	远	流
文	新	意	林
亭	十年	树	风
休	衣冠	偃师	人愁
泉	落	夜	分明
五月	思	赋	诗
晚	离愁	留	旧
秋	风	房	夜
天下	空	六国	江东
罢	前	春风	晚
日	何曾	懒	卧
红	痴	海棠	须
人	骑	红	缚
香	风流	石	人间
月	湿	月	独立
仙	天	深	春风
索	风	残	身
吟	觅	无人	心
头	残	花	寒
吟	绿荫	悠悠	人生
夜	清	无人	月明
晴	行人	晚	非
雪	香	犹	日
静	频	意	春
日	金	俱	垂
金	人	色	背
柳	天	累	须
折	花	船	急
雨	秋	赏	游
女	凉	湖水	宿
风	飞	静	坐
月	青	鼓	心
酒	醉	宿	清
日	风雨	碧	香
旧	东	酒	买
难	花	旧	今岁
酒	清明	桑	行
新	横	想	断
火	家	天	动
小	城	周	声
家	旧	寂寂	东风
飞	诗	前	残
西风	明月	分明	笑
居	宽	讶	寒
春	空	不肯	落
天	寒	琼	化
空	水	枕上	江
远	日	春	月
雁	月	雁	月
秋来	花	信	病
清真	倾	鸾	喜
雨	凉	水	属
语	强	云	成
宿	识	当时	前
凄凉	书	不用	铁
霜	折	瘦	青青
久	书	闻	秋风
香	人	赏	轻
辞巢	新	问	旧
响	鱼	空	昔
路	非	留人	屋
山中	画	月	青莲
南	天台	总	人
子	得志	金	赴
霹雳	荆	曾	桃花
期	波涛	关	运
南	御	相逢	散
甲子	生涯	日日	欹
旧	春	花	白头
水	黄菊	诗	钱
岁	春	曾	愧
四海	名	仙	生
万木	新	休	转
日	不及	新	容
日	野	柄	前
竿	非	通	制作
如水	酒	日	奏
山	难	君	书
柳花	水	客	花香
津头	行	树	诗
笑	浮云	百年	识
暮	厌	水	生
当年	贪	无言	山
俱	学	道	知音
道	天	手	未必
卷	呼	路	春
重来	花	东	十里
迢迢	霜风	何当	简
须	言	呼	问
琼	绿阴	花	道
傍	言	手	青青
露	尘	拈	痴
前溪	老庄	异	问
歌	文	通	须
嵩山	神仙	魏阙	重
尘	深	古今	心
清	春	人	曾
眼前	种	夜	残
雪	乱	曾	浑
古	书	闻	酒
西	亭亭	客	一声
香	道	寒食	艳
轩	中原	电掣	忘
新	有意	少	须
风	翻	沉思	人
白发	愁	夜雨	红
无事	君	士	书
月	行	蜀	春风
功	如云	生	君
成	期	塞	文
行	亭	孤	始
不作	舟	止	道
赐	敕	心	君前
郎	歌	醉	游
轻	洁白	红	春
枯木	须	酒	生
高	清	山光	家
种	日	舞	春
雨	晴	花	门
流	声	由来	苍生
新	西	挽回	属
宽	尘	家	问
前	读书	骑	道
酒	复	语	比君
自然	子	深	年
山顶	西	水	怨
玉	知音	杖	心
孤	道	默坐	白头
晓	恼	雪	深
风雨	动	梦	行
夜	不识	明月	青
不须	春风	花开	花
人	绕	秋	无心
深	远	半夜	曾
寒	春雨	寂寞	一雨
书	千金	曾	寻
郎	曾	人	人头
山	无瑕	急	花
郎	识	语	元
熟	深	恶	今日
金	不须	花	足
分	云	月	生
西风	似旧	想见	幽人
子	摧	火云	飞
宫中	取日	断	天
水	始	去路	碧
夜	弄	数声	早
酒	四十	周旋	言
车	当时	日	春
身	帐	春	梦中
手	短	有时	兴
红	涓涓	仙家	石
隔	官	人	嗟
薄	重	身	峰
休	堪	卖	人
身	当时	夷	无人
名家	兴	清	梅花
小	鱼	书	笑
明知	西风	偶然	一局
游	春	君子	人
青青	水	悠悠	新
津头	山城	锦	酒杯
官	年年	日	祝
难	自知	呼	年
坐	水	世间	家
香	青灯	教	鹤
哭	住	人	南来
枝	浑	仙	日日
衣	明	清香	烟霭
风	胜	王	新
长夜	新	意	心
数	机	空	衣
山	绿	树	沙
问	间	日	语
鸡鸣	穴处	不为	百年
骑	今朝	凤	梅
晓	霜	频	花
田	分明	先	年年
身	量	肉	盛
山前	郎	灭	采
曾	天涯	今日	三千
名	绿	送	云
久	花	春	家
霜	青	供	须
风	醉	夜	月明
百里	庐	家	一日
前	明月	山林	第一
问	雪	碧桃	梢
吹	江边	不解	飞
花	家	余	风吹
退	忧	身	犹
发	寒	言	杀
人	犹	君	坐
飞	人	金沙	东西
黑	寒	点	人世
恨	寒	风雨	声
画	窗前	睡	寒
太平	曾	游	退
死生	无心	闲	琴
南山	间	前	闲
树	斑	清	间
成	明	兴亡	子
西	游	忆	梦
眠	香	鼠	穷
树	早	雪	圭璧
花	梅花	句	梅
西	先生	犹	鸾鹤
玉	曾	前	令
香	春	风	舞
如来	心	吹	透
旧	风	成	夕阳
落	饮	十字	年
留	千里	信	寒
终	复	人	松轩
空	垂	雨	晴
恰	闻	笼	公门
干	新	扁舟	落日
空	萧萧	闲	挂
春风	花	启	斜
翠	风流	分	舟
君	一樽	酒	人
久	伴	直节	勿
鸣	奏	声	欹枕
门外	楼台	西湖	花
夜	日	行	琉璃
难	竿	冰	梅花
合	不须	月	诗人
久	苔	树	主人
家	桃花	士	花
有无	空	世间	犹
黑	藏	太	三台
山中	长身	头	摇
竞	花	春	眠
妆	鱼	先	犹
曾	花	一回	忆
夜	明	不须	太平
溪流	雪	醉	身
不堪	旧	愁	秋风
工夫	缩	省	破
万里	忽	空	恨
燕	俗	人	间
松	深	山中	心
日	闻	花	白云
空	重	万事	药
万物	忘	人	非
秋	萧条	空	寒
醉	家	道	验
马乳	寒	熟	人
家	青青	翠华	杨柳
木	坐	闻	一一
吹	书生	鬼	人
山	春光	问	水
忆	溪	渺渺	犹
最	倚	行	兵
生	梦	乞	成
云	轻	美艳	临风
愁	舟	嫌	黄莺
道	名	死	羞
旧	疏	倦	心
五十	故人	犹	君
重	轻	怨	夜
晚	路	夜深	风
秋	重阳	树	愁
顽	山	人	日
海	分明	九折	何年
城边	山下	英雄	折
曾	明月	雨	卧
识	难	客	君
度	楼台	东风	寒梅
落	乌	日头	乌
毫端	木	春风	秋来
君	颦	承	人
意	何如	坐	新月
白发	平生	影	床头
山	由来	万事	须
轻	月	客	秋声
明	芳	语	雪
行	难	清	风
山	翠	云	风
酒	心	胜	水
曾	闱	非	难忘
秋	迢迢	家	何事
红	花	始	电
死	嗤	恃	复
陈	娇	宫中	吹
东风	绛	歌	云
客	紫	君	人
余	掷	先生	清
放	吟	嫌	挂
碧	吹	怀	发
寒	隔	坐	天涯
闻	阴	秋风	声
东西	诸侯	西	兄弟
青山	深	夜	子
亭	君	道	忆
前	寻	频	深
橘	南	叹	客
无心	病	秋	眠
心	春风	人	山
间	人	滩	前
山	远	云	花
黄金	重	赚	连天
梅	春来	江南	香
白雪	书	诗	病
云	声	人	山
山河	深	年年	伤心
生	行	亲	花
竹	先	动	烟雨
琴	弄	俱	人
亭	天	中流	夕阳
度	山	飞	山翁
迟	期	忽	落
片	身	住	携
醉	江	行	劳
高眠	不可	棋盘	先
西风	秋	增	绿
明珠	烟	泉	衣
战功	空	兵	闲
风	月	坐	风生
愁	夜	山	秋
成	足	月	秋
心	手	醉	红
久	行	人间	不平
浮	秋	头	倚
水	道	犹	频
寒	金	道人	日
无人	春	歌舞	心
笑	枝	非	风流
云	人生	非	木
怨	鸣	寒蝉	人
色	寒	犹	水
雾	清风	人	面
春	春	句	教
何如	成	四海	吹
道	难	山	松枝
屏	空	不畏	风
游人	犹	香	林
非	钱	愿	道
绕	落	梨花	破
花	深	春	挂
何事	难	足	茅屋
坡	公	鸣	端
外	手	晋朝	风
春梦	笑	无情	蓬莱
道	枝	脱	安
忧	气	小	惟
修竹	尘	曲水	年
万	夜	残	世人
复	恨	回首	斜
垂	玉	西	香
曾	携	生	仙
休	腰间	头	雪
穷	泣	人	路头
飞	拜	不禁	五更
闲	君	清风	尚
天地	山	道	山中
百年	流	人	晚
全	清	未必	道
生	春	服	风
西	犹	客	人
寒	冻	回首	龙
路	遥	晚	深
飞	戏	问	空
吞	相逢	难	高
缘	年	书	蒙
水	竹	春风	杏花
红	小楼	春去	枝头
落	有情	沙上	人
车	诗	坐	雨
天下	诗	尚	断
水	几回	堕	路
春	旧	行人	人
玉	月	周	春
倾	平	圣	自有
花	一日	前	雪
桃李	言	曾	狂风
一枝	天气	雨	山
柳	江	虚名	南
鸣	人心	语	胜
明	云	树	新
深	使	人	曾
张	贼	孤	犹
须	色	牙	第一
息	犹	心	少年
一派	早	春风	付
腊月	敕	问	明朝
石	空	尚	面目
日	忽	寺	闻
西风	山色	秋	水
翡翠	花	笑	铜壶
成	雨	夸	尊
蓬莱	水	胸中	归家
山	水	游人	澹
日	明	恨	诗
未能	水口	行	急
残	秋风	愁	酒
走	风	书	响彻
上林	高	种	岁寒
意	辞	意	流水
垂	秦	镜	人
花	山	斜阳	一片
思	殷勤	雨	江南
平生	神	棹	由来
亭	明	荷花	檐
客	天	北	心事
酒	一声	两地	直
树	石	疑	性
忆	门	空	尚
愚	巫医	宿	学
风	天边	尚	系船
爱	京华	笑	花
山	新	落日	飞鸟
寒	缘	坐	德
移	尘	犹	人
高	无人	青	秋风
寻	无生	月	冷
生	寰宇	臣	分
绿	家	应有	曾
东	梨花	最	空
终须	君	闲	闻
日	秋风	深	坐
嗟	龙	落	葡萄
尘	磨	腾腾	道
秋	家	清凉	新诗
客	乡	门	春风
飞	雪	声	推
飘零	成	春	愁
月下	解	红	愁城
河	南	鳌	外
新	年	儿童	人
风	人	前	英雄
黄莺	啼	梦	辽西
阴	策	问	东西
梅花	春	愁	静
远	春风	屠苏酒	年
斜	香	图画	西
梦	人	酒	醉
生	灭	前	吞
生	故人	扁舟	明
此时	青	犹	吹
赏	阴	棹	抹
嶂	酒	烟	隐隐
旧日	学	归去	高
天	西湖	诗	书
金	月	住	夜
难	论诗	草木	相似
曾	船	难	年
晚	春	边城	俱
年年	须	颜色	台
寻	未能	放	供
空	风雷	疑	天
岁寒	追	隔	梅花
君	曾	粲	江南
蓝田	冰雪	青门	曾
枝	春	总	诗人
发	吹	惜	怜
门	重	居	断魂
万叠	滩	深	早
风	门	何事	门前
雨	声	船	情
难	眼	云	寒
绿	一种	想	谢
尘	君	春风	吹
玉	生	东	洞庭
万家	犹	春风	花
昔	云	怪石	小
最高	钓竿	识	寒
酒	语	机	飞
春	无涯	道	水
寒	湾	高	雪山
春光	尚	催	送
流	透	吹	城
红	碎	玉	犹
遗	梅	意	人
春	江	聊	紫
新诗	藻	养	愁
小	斑	云	春风
人间	青	醉	云
天	国	境	山
思	根	横刀	昆仑
稀	烟柳	行	人
名	身	冢	醉乡
关	马	闻	天山
根	根	思	征人
红	月中	兼	元
色	交加	力	生
送	月	竹枝	寄
闻	君	言	言
玉花	肉	新	春风
人	久	卧	手
香	黄	无人	笑
岩	破	人	洞
家	於	宜	公
清	竹	分	江南
手	复	月	迷
何事	神	诸	云
谁家	心中	道	郎
枯	翠	花	笑
风吹	花	人	少
南	送	柳	云
复	杖	万	鱼鸢
夜	绕屋	西	湿
天然	面	人	好花
晚晴	黄昏	麽	船
岁	分明	不尽	小
团团	岁	人间	人间
红	清香	花底	桃李
秋	水声	吹	歌
色	散	思	争
月	肥	傍	飞
书	使	浑如	堂
梁	高	月	波涛
倚	拟	行	头
晓	香	寒梅	风霜
难	贫	闻	恩
雨	空	解	鸣
新	宿	熟	眠
无端	人	满面	烟
花	笑	轻	花
江山	春	公	卧
雪	分	请	曾
清	天	花	仙
芳	雪	心	香
音	花	花	西风
野	风	恨	不识
倦	催	清香	霜
隔	明	赖	秋
画	一缕	雨	天
星河	清	东方	觉
丹	红尘	鹤	安
主	若何	门前	空
诗	世人	字字	笺
红尘	始	问	月
红	犹	花	无端
台	策	平生	恐
曾	鹤	梅花	梅花
倒	风流	先生	平生
吟	衣	零落	飞
最	春	今日	何人
相似	新	寄	书
人间	拥	休	元
行	怜	心	微
珍珠	不可	心	平
秋	长安	醉	寒
桃花	太	春	杀
远	客思	日月	愿
缘	行	明	有无
日	醉	金	花枝
薄	君	生	死
复	语	难	忆
平生	记	阁	语
头	小	天	十分
斜	秋	萧疏	生涯
新	春	清和	叶
书	春光	香	春
忆	秋	门	留
难	遂	色	呈
水	轻	落日	若何
春	书	人	满面
尘	春	留	人
风	教	江心	仙
生	声	虎	玉
三十	花	送	心
台	清	飞去	春
叹	家	树	花
船	图	一夜	留
官	漆园	鹤	青
秋风	寒泉	翻	青山
人生	险	君	百
疏	人	心	倚
家	冷	春	梅花
五月	水	诗	青
分	痕	红日	昏
红	翁	笑	风
弄	无限	干	元
夸	东	闻	转
世事	环	秦	坐
百草	人	春	行
子	书	飞去	书
雀	梢	物	忆
碧	寒	何人	须
曾	秋	意	州
死	僧	风	人
寒	山中	花	前
非	食	空	鸣
柳	藉	牵	路
隔	竹	日	书
百年	人	令	零落
山	萧萧	宿	一声
红	斜	非	主人
阴阴	春风	封侯	落
春	回首	分	留
南	隔	石	曾
崎岖	一夜	人	此地
清风	使	星	声
新	家家	壮	声
郎	人	甚	酒
天	声	嗔	泪
生	梅	柴门	教
生	春	人	郎
难	勋业	问	拥
低	香	一笑	令
黄	香	春风	杀
当年	声	何如	卧
静	深	胜	幽
西湖	纵横	凤池	何事
风流	高	亭	春风
沧洲	留	人	云
傍	斗	树	日
空	迟	句	生
柳	成	一枝	人
春	冬	清风	君
眼	无私	杀	家风
举	闻	月	寒
天	载	十年	仙
浇	竹	风	日
碧	间	道	客
酒	杯	成	期
鸣	风	变	城
寒	意	柳阴	落花
晓	坐	堪	渠
暗	总	旧	春风
机	太平	堆	玉
买	归去	问	东
强	破	信	皇
犹	雨来	字	愁
春	君	家	何人
远	心	山	曾
急	非	希	何如
山	眠	区区	战栗
玉	倚栏	雪里	春风
忆	藏	生	五月
日	暮	醉	秋
懒	春风	花	山
元	信	家	贤
春	傲	闲	人
官	笑	儒	寒
春山	春水	间	满眼
吹	舞	掩	杏花
桥	风	闭	花
白玉	傍	杨柳	故乡
寻	园林	燕子	落
枯	射	深	骨
山	行	迟	人
树	相逢	秋	觉
松柏	高	寻	足
强	愁	关	君
干	愁	今日	闻
休	倚	参	宽
一笑	旧	纷纷	目断
客	送	至今	头
箬笠	家	愁	犹
久	闻	青山	须
号	区区	宣	车
合	秋	戏	流
山	孙	空	夜
答	通	言	动
雪	妍	忽	先
长云	阙	大义	垂
玉	饮	透	话
乱	人	破	明
深	竹	坐	阴
元	谁家	画	篱落
香	门	病	风
花	寒塘	北风	书
日暮	飞	船	夕阳
重	声	头	东风
金藏	日	自有	宫
碧	一带	门	山
深	风	分	恨
三尺	少	远	曾
绕	春风	遗	诗
风雨	春事	酒	愁
城	青	安	绕
旧	秋	荣	诗
雨	呼	寻	日
春	平明	耳	人
泪	心	当年	恨
烟	新	青	相逢
心	青山	秋	寒
东风	客	月	钓竿
王宫	岁	报	臣
东	空	人	山
节	留	州	人
女	衣	霏霏	重
春	阴阴	意	心
门外	埋	意	新
绿杨枝	春风	春	燕
红	尽意	无意	残
山	袖里	人	须
旧	春	声	东风
寄	空	羹	新
梅花	醉	年	寒
楚俗	门	分明	水
仙	人间	思	犹
青	将军	家	犹
落	黄	罢	暖
漫	霜	闻	忆
年光	春	岁	雨
春秋	丹	意	迥
风	一枝	醉卧	家
休	人间	君	空
春	室	西成	前
江海	斫	道	门
空	复	无限	闲
恨	依依	江东	行人
映	复	东海	日
八月	新凉	句	人
新	香	闻	春
杨柳	隔	酒	问
红	山	深	碧
人	明	曾	轻
新	浮	不须	深
人	人	无事	非
卧	无情	甘雨	南
水	神	石	如山
吹	乐	不识	犹
忆	闲云	山	山
江	声名	天子	先生
草	江流	崖	休
新	清	人间	当年
隔	问	日	清溪
寄	君	酒	舟
心	书	自有	风
生	奈何	今朝	数茎
安	乞	小	人间
水	头	青山	日
元	吴	南	罪
香	家	明	梅花
云	人	鬼神	行列
意	大夫	须	少
坐	客	境	睡
青	门	主人	言
白云	冠	吹	心
秋	晓色	笑	山
荷叶	难	洞	尘
犹	路	闲	千古
仙山	间	觅	复
险	高	信	万物
树	斗	雪	送
山河	紫	久	日日
遗	闻	独有	旧
玉	云	红尘	风
忙	一片	船	犹
阴	先生	属	寻
动	碧	何人	诗
转	君	何事	问
秋	尚	鸟语	闲
破	万里	笑	憔悴
喜	生死	难	甚
春	一一	今日	平生
春	花	自知	山
闻	水	冷	霜
翠	相逢	终	池
重	难	飞	风
文章	成	君	道
遍	香	秋	寿
阖	愁	天	明月
花	一团	插	鬓
月明	小	人	比翼
夜	直	月	山
尘土	翠微	山	催
山	佛阁	莲花	落
门前	醉	言	压
独立	终日	侪辈	心
陷	复	生	年
佳	犹	废	前
寄	报	深山	寻
坠	无瑕	子	生涯
东西	流	闻	青
俱	成	君	花
训	笑	天外	须
愁	行	死	犹
生	帏	须	牧童
珍	字	衣	先
诗	烟霏	仙	飞
曾	春	忆	何人
北风	寒	乡梦	雨
灵山	天	归去	石
道	落	秋	明月
家	人	冷如冰	尤
先	身	今日	落
春	人	双	玉
花开	绿	风力	清香
闲	分	合	君
年	软红	山	水仙
骨	天	年	空
偶然	闲	脚力	山
梅花	水影	先生	春风
藉	宸	君	不用
人	物	达	不容
小	笑	遮	花
身	东	一夜	满林
动	春色	人	日日
休	羞	人	书
太学	诸	诗	云
如来	现	空	心
冰壶	风	来往	忽
天	贤	牵	须
难	影	昨夜	来去
凄凉	苦	问	不堪
一片	行人	尘	心
明年	最	迟	女
接	喜	心	白头
无尘	春	如山	诗
萧然	人稀	闻	石上
亲	楼台	兼	俱
影	花	归去	深
山	水	问	三千
水平	画	风流	疏
栖	黄	醉	日
高	酒	君	赋
六年	首	最	人
云	青山	惊	流水
前	风光	山	尚
当年	雪	雪	眼
改	气	惜	斜阳
香饵	心	鱼龙	贪
细	玉	滓	容
梦	留题	亭	山
纷纷	味	轻	人
僧	兼	堪	久
世间	千门	晴	副
风	歌	路	君
风	低	啼	身
飞	清风	难	深处
臂	蝉	声	窥
浮	绕	人	道
旧	何年	舟子	犹
青	风吹	几回	惊起
残	清明	花	恨无穷
万里	难	清	南
香	流水	意	忙
偶然	天	看花	琵琶
跨	久	无人	万丈
答	子孙	顾	缘
少	不用	偷	诗
芳	游蜂	花	落
人	生	秋	身
闻	迟	喜	忆
命	身	送	转
寒	苦	古	使
弄	家	罢	斜
夜	兴	迎送	五更
小山	清	飞	雨
漏	添	闻	残
日	落	分明	遮
轻	金	君	风
诗	清	笑	梅花
心	依然	不须	雪月
山下	静	水边	声
沧浪	道	自有	人
斜	落花	问	石
声	发	坐	一室
诗	方寸	门外	行
日日	竹	何人	题诗
明	新	人间	冰
新	罢	道	画
诗	平	心	先生
小	霜	少	曾
生	染	风	人
人	子	心	吹
人	深	落日	道
山	芳	酒	惜
醉	槎	仙	属
心	水	庄严	不用
中兴	属	古	复
早	云影	化龙	扫
新	醉	村	须
露	江上	安	今朝
深	孤吟	雨	心
曾	雪	前	路
行	日日	客	心
礼	风	不堪	高
寒	一声	梅花	泪
动	曾	急	尘
秋	牧童	人	不识
嗟	走	人	晚
亭	夜雨	元	风
绕	酒	绿	黄鸟
空	晴	久	寄
年	委	兴亡	有人
世	空	香	心
金	数	思	归去
尚	新	桃花	江南
倚楼	吹	花	州
金	付	添	教
西湖	护	新	盆
君	退	东风	意
雪后	黄昏	香	一枝
余	笑	霜	葭
逐	复	客	苦
信	梦	泪	书
雁	夕阳	一一	惊起
春	行	坐	诗
山	落日	入梦	故人
秋	花	愁	诗
久	新	浑	啼
青	空	一水	心
日	高	人	万壑
浪	信	红	啼
芙蓉	花	风吹	空
云	秋	月	客
雁	山	陵	东西
诗	风流	推敲	黄
酒	胡	著	官
远	云	客	深
西	低	山中	碧
雨	酒	小	梦
一樽	遥指	花	夜
非	声	声	家
白玉	冷	人	拟
流	盘	人	愁
秋	愁	客	故乡
海上	送	千金	笑
子	分	落	复
三朝	傍	绿	弄
云	幽	山	先生
信	识	伐	裘
浪	风	云	疑
舟	复	溪	平山
新	亲	微	未知
秋	送	万万	家
梅花	换	消息	江南
远	亭	罢	痕
宴	秋	小	胡
日日	梦	闲	春
当年	偶然	忽	空
迟	晚	一日	放
容	身	挽	心
笑语	山翁	面	前
前	山	胜	幽人
旧	山	山中	白云
策	人	何事	天
千里	飞	沙漠	行
节	翅	春	旧
前	春	落	兼
发生	云	解	雨
随风	青灯	如有	文章
倚	闲	路	间
寂寞	危	频	由来
闲	春	问	人
女	孤	金	犹
山	行人	日暮	舟
枝	挂	何如	凌霄
万	归心	君	今日
江南	一共	梦	梦
飞	倚	归来	人
花开	树	云	台
草	翳	轻	名
云	住	夜雨	山
花	日	小	寒
神仙	人间	海	天上
秋	行	痴	王
枯	落	宿	斜日
风	秋色	风	书
月	人	梦	五更
筵	双	回首	声
疏	洛阳	不可	微酸
古	分明	不许	啼
秦	人	仙	花
兴	风月	闲	取
孤	客	归去	寒
风流	手谈	元	羊
尘	春	金	笑
天	山	放	杨
人	年	不为	晴虹
画	犹	观	西山
眼中	红	花	东风
水	石	问	载
堂	天涯	乐	薄
送	亭	问	梦
雪	参差	不用	君
小	双	水	吹
草木	饭	不为	门
尘	人	酒	春
金	霜	爱	清风
稀	官	变	少
风	龙	雨	雨
宫	神女	斜日	绕
春	掩	闻	水云
城	兴	中原	马
送	五更	邻家	消息
成	小	灯	前
勤	落	呼	复
草	青	明	檐前
有意	无心	祗	花
肥	水	人	草
花	梅	春	嫌
天	身	仙	属
分明	留	雨	寒
云	玉	春风	声
不肯	百丈	嚼	苦
寒	明	山	树
飞来	幽	人	愁
问	尘埃	忆	眠
春	风	卧	寂寂
分	胜	羞	期
人间	青山	收	白云
清	相逢	寒月	重
江上	秋	水乡	家
洗	青山	秋风	友
社	恨	子	相逢
云	春	锦	老人
风	月	急	短
风	水	歌舞	学
忙	商量	竹	雪
深	秋	隔	月影
秋	风流	花	头
三年	人	最	弄
流	草木	药	深
空	翠微	第一	山泉
放	平生	陷	乐
细	远	频	解
吹	人	曾	帘
寒	渔翁	忙	钓
青山	石	功成	人间
须	日日	燕	主人
意	青	先生	墨
花	残	问	年
复	衣	寒	五更
落	生	身	依依
扇子	休	乱	碧
废	犹	驴	相亲
堪	秋雨	歌	游
足	栽	疏	安
酒	送	白云	使君
游	愁	忆	家
天	柳	香	醉
天	芳草	死	年
声	九天	阴晴	五色
子	浮萍	一声	动
雪	尘	今日	嫌
锦	云中	远	雁
小	帘幕	闲	绿
红	斋	骢马	家
忆	书	酒	秋风
花	愁	笑	春色
台	春	劳	书
虎	山	泉	休
尘	人	一种	空
石	天	君	伴
静	醉	文章	青青
洞府	月	梦	香
风	曾	江南	香
从教	先	花	道
晚	寒	嫁	媒
寒	竹	苦	雪
晴	枝	眼	绿阴
巧	黄昏	解	不须
贾	身	令	骑
远	重	忆	鬼神
明	吐	山中	诗
炷	闻	上方	云
新年	惊	晚	树
寒	月娥	檐	明
暂	问	酒	灯火
林下	鉴	韵	识
死	药	曾	解
十年	新	聊	千里
月	转	花	夜
羁旅	梦	发	明时
稻	鸣	无事	人
云	诗	李	分
月落	夜长	春	何如
天	尘	晚	坐
香	红	人	断肠
山	江城	行	插
爱	天	胜	笑语
盘	使	死	秋
春	枝头	睡	心
月	少	贪	孤
爱	人	痴	名
还乡	送客	西	回车
夜	轻	月	树
仙家	游	宫	彩云
深	石	帷	明
君	君	人	君
坐	水	波	钩
凉	忽	曾	香
须	日	山	山
清	端	清	胜
佳	犹	瘦	春
斗	逐	乱	臣
梦	醉	寻	倒
芳	渠	句	声
年年	生还	生	落
东西	天	蟾	月
追	道	语	朱
日	鸣	落	花
新	余	愁	道
雪	无心	冷	深
萧条	情	旧	读书
醉	繁枝	小	花
春	年年	风	路
无尘	人	迷	月
秋	门	清	愁
秦	冥	祇	号
不须	牛	方便	新
行	岭上	小	平
人间	山	报应	心闲
梅花	春	幽	人间
新	生	成	第一
虏	月	秋	骑
晋	惊	谢	当时
直	遗	一朝	王
曾	尘	烟	犹
酒	路	独立	人
爱	贵贱	容	由来
外	桥边	岁	未必
尘	笑	拶	拳
总	骨	忽	口
窥	心	贪	嫌
苔	人间	休	孤云
狂	天	万里	垂
严	举	诗	堪
落日	云	人间	流
紫	风雨	晚	春光
气	焚	留	争
亭	别离	秋	人
梅	少	香	道
当年	载酒	死	何人
新	风	扫	如水
炯炯	向上	寻	问
生来	雪	流	梅花
春	新	风流	犹
春	德	踪	时时
曾	溪	亭	行
中秋	嫌	风雨	解愁
雨	重	休	山
空	先生	醉	遣
春	信	东风	月
泪滴	月上	开花	金井
尘	曾	天	静
帘卷	拂	闲	飞
西湖	峰	雁	桥
浮海	满地	争	山河
石	棹	南风	雨来
万	六月	花	伴
客	雪	风高	云
万	马	凤凰	弄
曾	觅	南	山
水	春风	隐	前
花	水	弦	江上
君	树	树	行乐
尤	坛	水	宽
风雨	春	梦	人
物	飞	宽	曹
山	一片	一片	君
衣	日	人	绿
游	曾	山	雨
教	习	愿	诵
甲子	关河	草木	倚
间	水	九折	山
冒雨	意	混	稍
明	情	歌	行
秋风	坐	宫	愁
鸣	梦	书	轻
风	声	梦	一夜
当涂	芜湖	八月	扇
长江	片帆	力	万里
思	曾	思	尤
山下	种	花	家
尧	冥	骚人	十年
新	游	君	三年
芭蕉	明洁	富	人
树	住	贪	身
风	春	言	游
问	闺中	诸	行
挟	之友	问	一笑
东	岁	一曲	间
十分	人	箫鼓	道
深	天心	物	禽
道	天	花开	黄
女	笙歌	乐	天下
圣人	道	垂	春风
诸	灯	意	明
绕	背	无人	寒
明	清风	未必	由来
酒	月	醉	人
苍翠	犹	云	两三
玄	君	汉	葛藤
秋	雨	间	卧
客	复	萧萧	游丝
谁料	一着	深藏	人
明月	楼	衣裳	吹
万里	斜	闻	小
绿	梅	酒旗	曾
水	浮	识	游
青	江水	歌	古
闲	云	万	寒
白玉	云	高	清
足	酒杯	笑	端
何人	玉	天子	久
空	度	身	风
雨	客	意	轻
湿	翻	心	无言
风	寒	溪	红
春	成	归来	声
太古	争	城中	休
恩	花落	死	月
鸥	堪	佳句	吹
未曾	安	现	不堪
飞	天	坐	寒
绿	松根	日	歌
寄	香	弓弯	独立
惊	日暮	坐	复
木	清	子	日
水流	客	树	留
云	分	梦	从今
前	前	山	人
东风	清	平	犹自
龙	何曾	禅	公
寒	客	扁舟	西风
洲	梅花	晚	斜阳
高	人	秋	万
旧	修竹	古	黄昏
重	江上	死	清
文章	玉堂	兼	诗
远	月	太平	声
春风	寒	斜斜	复
金	重	客	一声
功	桃李	问	春风
水	散	道	倒
寒	何日	人间	顶上
山	天全	扶	山
空	游	新	愁
海	东	春草	羡
眼	眼	眼	非
